client_id,variation,count_confirm,count_start,count_step_1,count_step_2,count_step_3,time_confirm,time_start,time_step_1,time_step_2,time_step_3,start_count,Atrás,process_duration,completed
369255,control,0,1,1,2,0,0.0,0.0,0.22,18.85,0.0,1,0,0 days 00:00:00,False
369488,test,4,0,0,0,0,3.9,0.0,0.0,0.0,0.0,0,0,0 days 00:00:00,True
369940,test,1,1,1,1,1,0.43,0.0,0.33,0.3,0.72,1,0,0 days 00:01:47,True
369968,control,1,2,1,1,1,0.77,2.67,0.08,0.08,1.02,2,0,0 days 00:04:37,True
370021,test,1,1,1,1,1,0.38,0.0,0.1,0.6,1.15,1,0,0 days 00:02:14,True
370053,test,1,1,1,1,1,0.35,0.0,0.22,0.27,2.02,1,0,0 days 00:02:51,True
370067,control,1,1,1,1,1,3.55,0.0,0.2,0.38,1.93,1,0,0 days 00:06:04,True
370200,test,0,1,1,0,0,0.0,0.0,0.35,0.0,0.0,1,0,0 days 00:00:00,False
370201,test,5,4,3,1,1,29540.97,4278.23,8.67,0.27,0.83,4,2,23 days 11:48:58,True
370238,test,1,1,1,1,1,0.32,0.0,0.08,0.3,0.9,1,0,0 days 00:01:36,True
370633,test,0,2,2,0,0,0.0,99356.65,0.12,0.0,0.0,2,1,0 days 00:00:00,False
370651,control,1,3,1,1,1,0.85,2.77,0.08,0.2,1.28,3,0,0 days 00:05:11,True
370659,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
370773,test,1,3,1,1,1,0.9,2.97,0.12,0.92,1.8,3,0,0 days 00:06:42,True
371059,control,0,2,2,1,0,0.0,0.18,0.97,0.17,0.0,2,2,0 days 00:00:00,False
371162,test,1,1,1,1,1,0.57,0.0,0.13,0.25,1.6,1,0,0 days 00:02:33,True
371892,control,0,1,1,1,1,0.0,0.0,0.38,1.3,5.85,1,0,0 days 00:00:00,False
372126,test,1,4,2,2,2,2.67,5.52,0.78,1.83,1.45,4,1,0 days 00:12:15,True
372139,test,1,1,1,1,1,1.12,0.0,0.12,0.38,0.5,1,0,0 days 00:02:07,True
372207,test,1,4,2,1,1,0.8,4.22,0.65,0.35,10.52,4,1,0 days 00:16:32,True
372517,test,3,2,2,1,1,2.22,0.85,17.32,0.98,1.12,2,0,0 days 00:22:29,True
372523,control,1,4,3,2,1,3.58,1477.27,2.45,0.68,0.9,4,2,1 days 00:44:53,True
372563,test,1,1,1,1,1,0.23,0.0,0.07,0.07,1.1,1,0,0 days 00:01:28,True
372662,test,2,1,1,1,1,3.32,0.0,0.28,0.7,0.7,1,0,0 days 00:05:00,True
372697,test,0,1,1,0,0,0.0,0.0,1.83,0.0,0.0,1,0,0 days 00:00:00,False
372698,control,1,1,1,1,1,0.63,0.0,0.35,0.22,4.17,1,0,0 days 00:05:22,True
372755,test,2,1,1,1,1,4.83,0.0,0.12,0.35,1.83,1,0,0 days 00:07:08,True
372780,test,1,5,3,2,2,0.87,2.53,0.87,1.17,1.42,5,2,0 days 00:06:51,True
373190,test,1,3,2,1,1,0.5,1.8,0.32,0.33,1.92,3,1,0 days 00:04:52,True
373345,test,1,1,1,1,1,0.58,0.0,0.08,0.12,1.18,1,0,0 days 00:01:58,True
373361,test,1,1,1,1,1,2.33,0.0,0.13,0.37,2.47,1,0,0 days 00:05:18,True
373376,test,0,2,0,0,0,0.0,6.0,0.0,0.0,0.0,2,0,0 days 00:00:00,False
373454,control,1,1,1,1,1,2.48,0.0,0.38,0.53,0.98,1,0,0 days 00:04:23,True
373577,test,0,1,1,1,0,0.0,0.0,0.8,0.6,0.0,1,0,0 days 00:00:00,False
373863,test,1,1,1,1,1,1.77,0.0,0.18,0.35,0.95,1,0,0 days 00:03:15,True
373892,control,1,1,1,1,1,0.62,0.0,0.3,0.5,2.35,1,0,0 days 00:03:46,True
374015,control,0,1,1,1,1,0.0,0.0,0.9,0.2,2.62,1,0,0 days 00:00:00,False
374255,control,1,1,1,1,1,0.67,0.0,0.2,0.25,0.92,1,0,0 days 00:02:02,True
374585,test,1,6,2,1,1,1.25,56300.28,0.42,0.28,0.92,6,1,39 days 02:23:09,True
374721,control,1,1,1,1,1,0.78,0.0,0.52,0.23,1.17,1,0,0 days 00:02:42,True
374835,control,1,1,1,1,1,5.27,0.0,0.13,0.82,5.03,1,0,0 days 00:11:15,True
374896,control,1,1,1,1,1,2.15,0.0,0.53,1.05,3.03,1,0,0 days 00:06:46,True
374973,test,0,7,8,7,1,0.0,84955.75,4.32,5.35,1.72,7,8,0 days 00:00:00,False
375176,test,3,1,1,1,1,127.88,0.0,0.05,0.07,0.8,1,0,0 days 02:08:48,True
375257,test,1,4,3,2,1,0.52,1019.42,0.5,3.03,2.53,4,2,0 days 17:06:00,True
375418,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
375492,control,1,1,1,1,1,1.92,0.0,2.32,0.88,1.2,1,0,0 days 00:06:19,True
375504,test,2,1,1,1,1,1.1,0.0,0.1,0.52,0.98,1,0,0 days 00:02:42,True
375730,test,0,1,1,1,0,0.0,0.0,0.17,0.45,0.0,1,0,0 days 00:00:00,False
375831,control,0,2,1,1,0,0.0,0.0,0.12,0.18,0.0,2,0,0 days 00:00:00,False
375834,control,0,3,1,0,0,0.0,7.7,0.18,0.0,0.0,3,0,0 days 00:00:00,False
376294,test,1,1,1,1,1,0.45,0.0,0.18,0.23,0.33,1,0,0 days 00:01:12,True
376559,control,1,3,1,1,1,0.97,38567.95,0.23,0.38,1.32,3,0,26 days 18:50:51,True
376793,test,0,6,2,4,1,0.0,1.55,0.12,9.0,0.55,6,4,0 days 00:00:00,False
377022,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
377178,test,0,1,1,0,0,0.0,0.0,0.1,0.0,0.0,1,0,0 days 00:00:00,False
377380,test,0,2,1,1,1,0.0,2.8,0.35,16.1,1.78,2,1,0 days 00:00:00,False
377914,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
377932,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
378018,test,0,1,1,0,0,0.0,0.0,0.1,0.0,0.0,1,0,0 days 00:00:00,False
378319,test,0,3,4,2,1,0.0,10.83,0.87,0.33,1.2,3,3,0 days 00:00:00,False
378530,control,1,1,1,1,1,1.77,0.0,0.33,0.22,1.63,1,0,0 days 00:03:57,True
378538,test,0,3,0,0,0,0.0,1.65,0.0,0.0,0.0,3,0,0 days 00:00:00,False
378556,test,1,5,2,2,2,0.97,2.23,0.35,0.22,1.13,5,1,0 days 00:04:54,True
378738,test,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
378822,test,0,3,1,1,1,0.0,8388.18,0.8,0.75,0.83,3,1,0 days 00:00:00,False
379137,control,1,1,1,1,1,0.35,0.0,0.1,0.08,0.65,1,0,0 days 00:01:11,True
379383,control,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0 days 00:00:00,False
379788,control,1,1,2,1,1,1.08,0.0,5287.48,2.18,1.1,1,1,0 days 00:07:19,True
379863,test,0,4,1,2,2,0.0,103262.37,0.32,1.97,0.82,4,2,0 days 00:00:00,False
